StrippedCellLineName,Cancer_Type,mean_zscore,OXPHOS_state,EFR3A,MRPL58,EP300,ITGAV,TAFAZZIN,DNM1L,COQ4,NDUFC2,MICOS10,RAB6A,MYH9,TIPARP,CFLAR,SPTSSA,NDUFS1,SNAP23,RRAGC,ARHGEF7,CDK6,TRAF2,NCKAP1,STAMBP,COASY,ZFP36L1,ENO1,NDUFB8,FERMT2,APC,ARID1A,BRAF,CREBBP,FAT1,KMT2D,KRAS,NF1,PIK3CA,PTEN,TP53
A2780,OvarianEpithelialTumor,0.188768793566213,OXPHOS_high,0.0123682088893858,0.777138988004958,0.657794789067766,0.46784029936761,0.528170248671089,0.961667329073456,0.887024015151241,0.878945427771267,0.557959202088556,0.021786888351579,0.206544825889669,0.0258838942674775,0.97239526490579,0.0272148434112436,0.924442924957178,0.824977800314026,0.236319518657894,0.0370956619342715,0.0964113259844259,0.485740841523534,0.729745281345829,0.0812494068407335,0.373716447931457,0.0119714071417706,0.067487993460102,0.884117965446614,0.969877316922752,0,1,0,0,0,0,0,0,1,0,0
A375,Melanoma,0.0881748525482178,0,0.945116982195598,0.890558988924374,0.0010375682666692,0.817737112283622,0.610322178488677,0.958712152232246,0.958255421717244,0.833330781663049,0.538883518720895,0.0561375118349374,0.499751071865967,0.113221797738787,0.0847111360016419,0.301067630632013,0.849871498795328,0.762116838947466,0.745295765914069,0.0484304578037731,0.956157200079848,0.108194416032335,0.896011064396444,0.0729690578118344,0.819906506001335,0.0749764995029709,0.966605390481974,0.658265318455607,0.751992400159794,0,0,1,0,0,0,0,0,0,0,0
A375SKINCJ1,Melanoma,-0.0124811278094186,0,0.618364294124943,0.891084074600179,0.001801245997632,0.944716260381605,0.188172855179155,0.873188630864248,0.683562008216554,0.88800514967566,0.441099097768136,0.0234378921241802,0.142861594155433,0.0044674108990284,0.0217631664011391,0.53369385361566,0.916879417815717,0.971264202977556,0.186022442378513,0.0972864105723157,0.558602877572297,0.0551075767691544,0.859893280220797,0.03722202824003,0.473190220092903,0.0982760231981003,0.945795858621729,0.515981232603195,0.969254481548796,0,0,1,0,0,0,0,0,0,0,0
A375SKINCJ2,Melanoma,0.484828857369208,OXPHOS_high,0.947319296942915,0.918747909243383,0.0095945867836753,0.251136915908193,0.984365335433068,0.852039087220694,0.940567856552762,0.967428438962404,0.356317400940279,0.375122927017061,0.1335799081421,0.415060791632607,0.459278617684307,0.0574105247756344,0.95363324291414,0.996289526621435,0.851796913615422,0.0197485352047614,0.761501391538838,0.437925406111733,0.228111077680626,0.079728268934352,0.538257065725145,0.518741823607986,0.98556602531959,0.71887278937872,0.246745548653695,0,0,1,0,0,0,0,0,0,0,0
A375SKINCJ3,Melanoma,-0.0154688228963234,0,0.24164655504458,0.31712317621214,0.0022017169927278,0.659628694399689,0.28005178984301,0.782392323095834,0.187333042910441,0.485776701889062,0.837743349975124,0.179228846404427,0.0654624585710482,0.240125909994738,0.0009011548297528,0.0967077286371608,0.199666589593985,0.95010408133334,0.568680122705001,0.214216577607729,0.129757110950741,0.119223362747134,0.656043669795102,0.138201751660423,0.396035175474159,0.0337291184987306,0.153784838818936,0.315207861690239,0.888755311491313,0,0,1,0,0,0,0,0,0,0,0
A427,Non-SmallCellLungCancer,0.124508708962394,0,0.0414824044766283,0.808036683577824,0.0575474770273132,0.748028603653927,0.064990153417755,0.926323862056232,0.874338752554746,0.814381985143614,0.332208335172564,0.0267480824442917,0.177362531588746,0.136333184261618,0.756264331524293,0.37666523332004,0.520444214329403,0.147746420098119,0.118675882574415,0.234668373007984,0.417583956699591,0.245740238518622,0.61912834854612,0.886963197482942,0.117729942130622,0.0459482660180639,0.0460086650876234,0.429240518691066,0.458641923099012,0,0,0,0,0,0,1,0,0,0,0
A549,Non-SmallCellLungCancer,-0.176525302559972,OXPHOS_low,0.0261750748946414,0.82015747304911,0.354916933398842,0.8734751017252,0.93103160851208,0.793078004178028,0.920561947610795,0.584910149146438,0.91000622510759,0.18162145848844,0.91149966961145,0.571059545247647,0.927085720725199,0.461692308148335,0.149807715065831,0.0056791962024893,0.219055697409716,0.669982069243988,0.829348143703953,0.443143504091374,0.181223580210394,0.142342386905948,0.0974525053483194,0.0112273883826011,0.313754182294962,0.489875623858264,0.688830520942048,0,0,0,0,0,0,1,0,0,0,0
ABC1,Non-SmallCellLungCancer,0.237887990161827,OXPHOS_high,0.110598445963109,0.58676965469272,0.227251789655157,0.749567593175502,0.0622730297499797,0.144075516809444,0.99591155858444,0.990091750719329,0.995494700901865,0.99813690657062,0.0256171582948727,0.0573412736466585,0.0184447289169876,0.47141169666838,0.990364035537496,1,0.412229678084034,0.393818208031601,0.69655727242044,0.97089360849465,0.5773426852437,0.992346884570639,0.420429760771439,0.132710110672672,0.0195062741629281,0.984041886568982,0.583357424657781,0,0,0,0,0,0,0,1,0,0,1
AM38,DiffuseGlioma,0.149912969865621,0,0.0932892252235362,0.151872151708364,0.16302919356866,0.0628812833428215,0.207448823958014,0.460817615142169,0.594858560412874,0.898441076873172,0.286339545839196,0.701883345869904,0.926971463291257,0.0124396386791621,0.474755227052867,0.899301172268577,0.232142092729123,0.161079408002175,0.931138021203549,0.0048310196614761,0.960723955166067,0.102993715362105,0.0633452441985916,0.828951519634484,0.730902294843914,0.951499189423185,0.238700673884794,0.287310205422488,0.42706259501616,0,0,1,0,0,0,0,0,0,0,0
ANGMCSS,DiffuseGlioma,0.295275832284601,OXPHOS_high,0.0322653524400185,0.154021544782516,0.0221114243537604,0.962196477803694,0.0835263119633373,0.0486307936656994,0.277487725669402,0.171116100038041,0.0800345473400143,0.0220374933761283,0.563861786552941,0.664092497286801,0.0944339290089455,0.266347403599922,0.11056434400885,0.279092670260902,0.268215919744731,0.0631785523360815,0.830005876197466,0.028360153023089,0.272050768508927,0.166979738789014,0.0367952322165265,0.295879410639335,0.0117913193862984,0.136408997640642,0.972066620875804,0,0,0,0,0,0,0,0,0,0,0
ASPC1,PancreaticAdenocarcinoma,-0.322088451072904,OXPHOS_low,0.99999995575986,0.495135575953061,0.193029192753694,0.437906609506221,0.189271991734645,0.530220673070621,0.508688163785018,0.292957201848109,0.737384531057673,0.463168658659561,0.617587808726349,0.545738712650469,0.563124678410558,0.17555834574582,0.212493656875158,0.951868833116758,0.922687466456898,0.738013550424582,0.781292481427128,0.772787647906686,0.334730208764936,0.273446315007939,0.164795858263324,0.0034020584595622,0.294556735246336,0.347860380687816,0.15306782603334,0,0,0,0,0,0,1,0,0,0,1
AU565,InvasiveBreastCarcinoma,0.561881894400095,OXPHOS_high,0.0040415395912354,0.509041478716972,0.920541537355591,0.95776355670052,0.967936968025585,0.964494848333276,0.749651993129457,0.219875511671309,0.883379443237321,0.226388504818336,0.91829958805561,0.0663699489427277,0.110039090380048,0.128500927360004,0.177328524967049,0.999990719198366,0.0318998416596088,0.0533905005120904,0.0585054844956607,0.13861943043872,0.146797135389003,0.512827088387508,0.966209393277134,0.18867439635691,0.525297120891789,0.138391274964579,0.958109495904156,0,0,0,0,0,0,0,0,0,0,1
BECKER,DiffuseGlioma,0.0943764780783992,0,0.165969605373138,0.153569663483876,0.701235352534413,0.560428944526155,0.287603657592155,0.995093238920604,0.948655208759373,0.66499805054329,0.295276457080121,0.0578987238469713,0.750441387673097,0.191061113518509,0.188815551860061,0.0689183991861958,0.0867552656901283,0.103674404408317,0.202081894145134,0.0084488796881548,0.339499622764604,0.124222489591476,0.53618457961564,0.119642652242001,0.372110731971098,0.20026472375475,0.182834104231631,0.104247003181173,0.0337274068901937,0,0,0,0,0,0,0,0,0,0,0
BFTC909,RenalCellCarcinoma,-0.455381139307763,OXPHOS_low,0.883271484944192,0.131584156847479,0.0146276345588494,0.873015656218213,0.716245334335628,0.90888042870621,0.272992270330076,0.349778029875556,0.40272612389828,0.961523660856958,0.924066624797165,0.466055737933792,0.999992683110131,0.84842159459894,0.12234486732578,0.742427166519247,0.688645347024991,0.0631660837010565,0.932730611107209,0.0347025301838451,0.252703806691132,0.363796478118568,0.181661937096573,0.951583827168245,0.899152215399577,0.349250060915561,0.994924704039,0,0,0,0,0,0,0,0,1,0,1
BHY,HeadandNeckSquamousCellCarcinoma,-0.837611984586678,OXPHOS_low,0.922870559939191,0.195149373579754,0.0264882024866932,0.112445777420423,0.138431866836405,0.626309578535008,0.294966338411205,0.735117164858268,0.0689876667748701,0.974306819138909,0.874795495225615,0.94429240361422,0.248025542260004,0.802151793489125,0.0232755970009806,0.955619792022606,0.622520333105712,0.998617688956202,0.937926345071702,0.634858747507683,0.450106875472839,0.946757571065662,0.236128768827271,0.905769307796895,0.666139144677442,0.157385104873199,0.167589723783434,0,0,0,0,1,0,0,0,0,0,1
BICR16,HeadandNeckSquamousCellCarcinoma,-0.615134067353947,OXPHOS_low,0.605999368491585,0.251131877331824,8.52858291979436e-05,0.494620832801582,0.0331485305015197,0.720935049070337,0.198095091607192,0.138263769266632,0.108142834534125,0.18165543861415,0.161554371849037,0.0415065714603525,0.534326887670753,0.949709551090205,0.0462788646141717,0.164217627964459,0.0087949556004402,0.749476039334777,0.970861070110186,0.189498630400935,0.186354951867327,0.952980347147583,0.628904979914569,0.798049672490598,0.0691565278944282,0.526376307485584,0.430343238886018,0,0,0,0,0,0,0,0,0,0,1
BICR22,HeadandNeckSquamousCellCarcinoma,-1.59403499597102,OXPHOS_low,0.861366821422275,0.324980234821366,0.0732957811655805,0.207647283037343,0.107941429677489,0.54108089278859,0.091890549881349,0.207849101046458,0.066928127243796,0.91102654907289,0.974654470426679,0.981951460215343,0.835498358875762,0.978761209079236,0.108837011123398,0.993885096478607,0.604988100333373,0.904507113860688,0.555900362611317,0.930500172635195,0.231434529458438,0.963090299622538,0.622118164472182,0.978272067888682,0.87734597551651,0.0545255726636367,0.0957995449621598,0,0,0,0,0,0,0,0,0,0,0
BICR31,HeadandNeckSquamousCellCarcinoma,-0.178684642307639,OXPHOS_low,0.975882747298956,0.433409178445099,0.0206496207359377,0.372364719883968,0.14312426389284,0.0295959984816208,0.127731809741364,0.303153278640363,0.0921847913859249,0.244102693918544,0.975882835033508,0.606857531766576,0.451830116693292,0.490823317057435,0.0575593608386225,0.833319808794657,0.433490849579706,0.627993218625372,0.560337952534079,0.0089905934467767,0.62377025231359,0.908306222802427,0.0773188038416898,0.892722855549141,0.20269905969378,0.0760285975387199,0.454546888487345,0,0,0,0,0,0,0,0,0,0,0
BICR56,HeadandNeckSquamousCellCarcinoma,-1.74722715926792,OXPHOS_low,0.983794472192136,0.636323696339008,0.124556492095849,0.0627297276369596,0.915112808633108,0.929832376548796,0.0817938864112247,0.0355235823693829,0.34944260791029,0.0101419948456562,0.964177910573246,0.96932197547214,0.93329901538656,0.897250658641881,0.0127787300412059,1,0.78434728588159,0.582187786345758,0.995554640381505,0.731747995083675,0.597099745354145,0.103785489779435,0.870650672258947,0.963562583158136,0.91320972808715,0.0433126337867321,0.0270837961784952,0,0,0,1,1,0,0,0,0,0,0
BICR6,HeadandNeckSquamousCellCarcinoma,-1.76152867083437,OXPHOS_low,0.239578424296519,0.316059182845616,0.0748372691664022,0.0974611014361341,0.302055789391778,0.613608125226295,0.457094330910037,0.519923470812397,0.165739247421455,0.935203799023124,0.940917938163958,0.296218800647852,0.227420226906622,0.256053013289141,0.113844547112531,0.663022903054595,0.66120129748763,0.393399545072704,0.864361669594529,0.534008453525403,0.651128850113621,0.682793433820244,0.173126368936514,0.750888666287256,0.949180326073223,0.18996555697604,0.195401334667771,0,0,0,0,0,0,0,0,0,0,1
BICR78,HeadandNeckSquamousCellCarcinoma,0.206772921053032,OXPHOS_high,0.454871100287079,0.879480541444677,0.0075876349243636,0.0421536601577726,0.0412826744321321,0.724134333201929,0.737464818737015,0.450572408440163,0.0898540688971938,0.678110213550622,0.376843272595675,0.169560292287467,0.027295988554355,0.826576825955359,0.0567487233724492,0.980991205379123,0.449176760166324,0.0773033699688556,0.728539796491086,0.143237380343774,0.218489498029916,0.758154544103484,0.209084177036995,0.0309224065046554,0.0571263758994488,0.48420548268624,0.0808262071974881,0,0,0,0,0,0,0,0,0,0,1
BIN67,OvarianEpithelialTumor,0.0496448751366233,0,0.0394359274305085,0.953588867732785,0.978725397103605,0.905690020013122,0.964933099182288,0.933128810602541,0.976807654001391,0.928274462672695,0.985252493233348,0.0114022999297667,0.423672785681644,0.0566948625870807,0.549113159792349,0.055963013078206,0.882287492314634,0.972879846078457,0.456740620579863,0.0017601407019836,0.90434726960245,0.778061765062651,0.445164435492041,0.121637994355015,0.903944957583301,0.205316771414666,0.408334437934347,0.980429417977754,0.55013273038563,0,0,0,0,0,0,0,0,0,0,0
BT549,InvasiveBreastCarcinoma,0.103829605544481,0,0.0504461491686754,0.567021886984607,0.0009725721507036,0.991034643018694,0.316275515714585,0.981065322859768,0.756946114042995,0.764712914265716,0.250201016046942,0.0089004003859775,0.790833154720114,0.83614655327319,0.192672138916931,0.92994088499051,0.588513510361507,0.0716519042388991,0.231015867362673,0.487524922938449,0.0352218536888903,0.0794656485317227,0.770989620680267,0.855402671132921,0.545949511865126,0.285847153606355,0.789842187980102,0.276257540959153,0.999942909198193,0,0,0,0,0,0,0,0,0,1,1
BXPC3,PancreaticAdenocarcinoma,0.0558387581824696,0,0.945582623876133,0.691535366709158,7.91364827764261e-05,0.096291772127204,0.540857294661598,0.115828303212647,0.937196445958407,0.767450028864552,0.794399903181835,0.919288859678883,0.947017587009509,0.381219663220832,0.930225597082965,0.517025883549488,0.779745682225675,0.979274467317376,0.565173808425447,0.766407326187227,0.942162174943832,0.897715306100963,0.731522262189208,0.518418367308938,0.138571219109692,0.559686688465859,0.781944188427175,0.76470568668412,0.0893106432685005,0,0,0,1,0,0,0,0,0,0,1
C10,ColorectalAdenocarcinoma,0.296549279946846,OXPHOS_high,0.0130106035586792,0.222230224950336,0.0458019336486596,0.54345141961781,0.117451491461616,0.104754278510285,0.404508808116818,0.0843324234928954,0.20768703328108,0.496317096210163,0.990152502700698,0.0768250421417231,0.049455022134745,0.4507944151213,0.180171179659182,0.994403256103917,0.0882493202071183,0.102934151288554,0.617134221876755,0.019867593808659,0.327512628283708,0.0939258513444054,0.379680699494785,0.143402245391905,0.0090458481189618,0.048150736098941,0.199803676850679,0,0,0,0,0,0,0,0,0,0,0
C2BBE1,ColorectalAdenocarcinoma,0.161054916910794,OXPHOS_high,0.0968514390609977,0.692016814394667,0.169483578147895,0.978373451534456,0.0560848615610578,0.352312515144943,0.633638099285907,0.559784213235684,0.568069900548132,0.597572141085464,0.991784956069946,0.0142042922454989,0.266596430535418,0.761643854824928,0.507312619659316,0.947422666606733,0.142619061399272,0.940921677736678,0.0904988858666731,0.270128275843415,0.847628438032566,0.367607242874101,0.0190232446892736,0.0599383725461003,0.978405631498987,0.314371898786795,0.258798748653984,1,0,0,0,0,0,0,0,0,0,1
C75,ColorectalAdenocarcinoma,0.296362944339998,OXPHOS_high,0.446059953906093,0.717998864978505,0.605565649664505,0.129935928039091,0.46335473804161,0.134561176361468,0.755117492560833,0.87070407528189,0.183931111785467,0.531609319866809,0.873923926964731,0.0074922960636592,0.39491812994975,0.641832345366367,0.805446631005454,0.95377160109195,0.0198981381218189,0.165135701318659,0.292034846863974,0.0184243324027403,0.214143581956971,0.15158104698553,0.323333676367515,0.117325727377191,0.026356026705309,0.962723164624263,0.0501578173377002,1,0,0,0,0,0,0,0,0,0,1
C80,ColorectalAdenocarcinoma,0.0908780083321107,0,0.0809332369355159,0.474221755887553,0.0891404172896767,0.46253500834189,0.946722519884209,0.618538657731887,0.581441681450373,0.442763005508619,0.543232640082793,0.894862489908128,0.411958471745861,0.0629500892236217,0.130318769576376,0.882938393512221,0.251330825001066,0.986555841699153,0.345042539341005,0.0326663638305779,0.931752431988512,0.0085435029348837,0.904445653648975,0.170350703752007,0.971166463444515,0.0727877279268329,0.899106270890512,0.558169733721566,0.229405875921833,1,0,0,0,0,0,1,1,0,0,1
C84,ColorectalAdenocarcinoma,0.479864458787817,OXPHOS_high,0.659582445169836,0.560198717374543,0.0127561612155994,0.0512071635233345,0.197570579313585,0.583829495766455,0.992592701615549,0.853818438786414,0.392321195129026,0.966590373186355,0.0569184832523039,0.148622108087418,0.260859625939847,0.987577208797536,0.864938428803834,0.986341821957903,0.082086332077747,0.0651769853283772,0.94681180715765,0.126820826779474,0.592220762768702,0.0701218719728868,0.852257562842669,0.239165132729905,0.305353331116146,0.509868550777958,0.0430929229078566,1,0,0,0,0,0,1,0,0,0,1
C99,ColorectalAdenocarcinoma,0.0723253843662224,0,0.174730726091651,0.512833416915807,0.282566060224154,0.226268318538441,0.0738223186453087,0.0815462187003194,0.7301150939401,0.517612158705667,0.0577600139260319,0.405089007035222,0.767960498322078,0.191835763328518,0.995682081223114,0.56219458292892,0.224440514363586,0.922121390426142,0.125462941767908,0.145201801207752,0.239652817303591,0.73939492448571,0.174367908432514,0.824292251782731,0.0880092885746652,0.029556972815936,0.0444327304025717,0.618389163488821,0.101919196862566,0,0,0,0,0,0,0,0,0,0,0
CA922,HeadandNeckSquamousCellCarcinoma,-0.675261407678911,OXPHOS_low,0.496040246228702,0.448225073864934,0.0304515714483376,0.0946417158568321,0.228927817389808,0.248577105064739,0.513473742151048,0.835144946856498,0.173318593073816,0.997310141430596,0.999990999814386,0.665791343947971,0.0336639944594559,0.219049865166897,0.277395240608539,1,0.906378295401555,0.923348076675605,0.0969594377794954,0.856624723697095,0.483983577938782,0.592047154349555,0.798949990843363,0.11109008923543,0.975725276770349,0.297762207571755,0.0771337912519558,0,0,0,1,0,0,0,0,0,0,1
CAKI1,RenalCellCarcinoma,0.482774783424696,OXPHOS_high,0.733024881807166,0.218706208079841,0.0293049005395091,0.847497433031617,0.279696221468046,0.960042611371994,0.110501525811749,0.433956447471026,0.725833283253123,0.432588050625177,0.838420651096413,0.183272892740915,0.322690721487671,0.571569492337372,0.0349265920761236,0.179099367133273,0.225683882308888,0.0048720084897119,0.767817230327405,0.0073765317724982,0.297644790285679,0.0245013817805338,0.159574973486694,0.330114503320861,0.0514807811084314,0.046790381484945,0.974132979291621,0,0,0,0,0,0,0,0,0,0,0
CAKI2,RenalCellCarcinoma,-0.360719215962054,OXPHOS_low,0.189459525232354,0.458818033532934,0.0706938260994117,0.979237236674995,0.173760444215995,0.104189989083517,0.630760370076413,0.19945363994962,0.398510984357707,0.877215711895819,0.231088314108212,0.334603844348341,0.842503716876096,0.932755796106149,0.0456103998139043,0.779535465018871,0.193106476776806,0.154486237505782,0.992295743612236,0.218153054607189,0.402781638460714,0.289213946667147,0.486331310177242,0.782961132968088,0.0428038996044163,0.327457990927484,0.992608143638312,0,0,0,0,0,0,0,0,0,0,0
CAL120,InvasiveBreastCarcinoma,0.212894043390824,OXPHOS_high,0.508162583171094,0.194642167679076,0.0079502584496839,0.962240113624492,0.232915348121835,0.994909544307155,0.74428483417653,0.251060844871572,0.309064990806334,0.10527848774069,0.865598233079658,0.423755498703697,0.617333134473952,0.630014739965832,0.0099525691534757,0.762383388507988,0.513063387852112,0.0432825712202261,0.021362797458558,0.939413405854598,0.682003236894298,0.0290902292879204,0.897296808772883,0.186033762265397,0.659340671837002,0.0576173941397975,0.936907430123746,0,0,0,0,0,0,0,0,0,0,0
CAL27,HeadandNeckSquamousCellCarcinoma,-0.300832883297218,OXPHOS_low,0.960918416348492,0.624095106321434,0.0005178498693918,0.0436584006112901,0.906122329234103,0.689476471147108,0.719865713518494,0.278055556314943,0.0593761823292162,0.448320510915964,0.99375757851622,0.996600544436113,0.313685946900991,0.841223849821797,0.0695529016554521,0.932796221404647,0.0706572535634896,0.546080068984308,0.535931261542894,0.144838947575282,0.56725578686378,0.232112919694402,0.814948211648807,0.314645534058579,0.396930457175077,0.237383004868606,0.0351436100933097,0,0,0,0,0,0,0,0,0,0,1
CAL33,HeadandNeckSquamousCellCarcinoma,0.0122947206403265,0,0.958941784252115,0.795388578352068,0.0104274690687791,0.176656669938205,0.423100392432645,0.49553291686586,0.961550718170314,0.365052548792217,0.67971264892942,0.44725382232597,0.994496207388731,0.790733995533829,0.927929529947661,0.464073832471149,0.220645890023764,0.997819329073741,0.743168434174738,0.754652680881298,0.758003627289003,0.167071297942868,0.448379200243484,0.988543976099058,0.577232879058647,0.275295766312172,0.90890467895898,0.617102268750618,0.115740722690228,0,0,0,0,1,0,0,0,1,0,1
CAL51,InvasiveBreastCarcinoma,0.198098980953771,OXPHOS_high,0.0565539385862057,0.976816176070558,0.493384940225512,0.986417102819188,0.191763409294671,0.121522850405687,0.96647428000581,0.974460380628892,0.985016093912932,0.0078598759723469,0.004940924991114,0.117020261334167,0.859491549213496,0.945434746964688,0.93729581469596,0.976533996428157,0.969846737832999,0.954782080216314,0.0126309986332311,0.0723915138086353,0.805483401755747,0.107389051357271,0.348341179139897,0.0149932386828364,0.961725564320987,0.94084515865061,0.994711779047029,0,1,0,0,0,0,0,0,1,1,0
CALU1,Non-SmallCellLungCancer,-0.185807138461493,OXPHOS_low,0.975962887174476,0.105640893112663,0.0041280171074991,0.986184784980054,0.414509869809194,0.628033388461025,0.200519743598094,0.0541456727894994,0.191561339310033,0.970565514718524,0.993386861432338,0.966240132163611,0.990451082061153,0.987697970606566,0.020634182184436,0.990475415573706,0.870191729253905,0.591780519897579,0.971800719761343,0.0227106909599008,0.941438129440323,0.429717883550471,0.168170041660423,0.303091898865751,0.973601872084786,0.0211093368531208,0.991241206317639,0,0,0,0,0,0,1,0,0,0,0
CALU6,Non-SmallCellLungCancer,0.0195741458569231,0,0.0534249325686135,0.228779420324259,0.576171174604072,0.991397280710934,0.0373279919537997,0.417292293804508,0.386139956833848,0.387797160749543,0.443848434853679,0.759051302777189,0.0863783453681825,0.630825420121081,1,0.387236742589735,0.168002958117456,0.168857860800707,0.667747103311146,0.0487577962414976,0.900415723651135,0.932738351936822,0.65013178533125,0.170316596376958,0.830675513685525,0.741537832701802,0.0480064989356278,0.322086117729826,0.63441449791727,0,0,0,0,0,0,0,0,0,0,1
CAMA1,InvasiveBreastCarcinoma,0.232981235396674,OXPHOS_high,0.0171284486973609,0.091813332023764,0.0307565903675264,0.925094364617177,0.432538204493176,0.666027888374765,0.24274992917714,0.152352990224878,0.81249578402141,0.014536623462953,0.42834786195906,0.0667334096966133,0.935505304282022,0.0914371541910757,0.106952238967873,0.716817420543839,0.306761123371086,0.257020622242557,0.0525393603149465,0.996487810479879,0.280314334660428,0.113274517448303,0.0427873260593632,0.0077438818454547,0.144092083497452,0.0868601622692475,0.696701548745608,0,0,0,0,0,0,0,0,0,0,1
CAOV3,OvarianEpithelialTumor,0.175748885181129,OXPHOS_high,0.0109818450534581,0.0541037687102106,0.0845709154424938,0.524414983218028,0.0717714897814163,0.62437073497073,0.135524284482781,0.286605966165663,0.0230689251498717,0.0651757072725762,0.342882681301802,0.0929264387212364,0.834071136064439,0.15566635299382,0.0124044456519783,0.0869882054815914,0.0826244888147908,0.552849712127823,0.029897891908773,0.953780309194119,0.209715047257915,0.0827512120322556,0.901309698214464,0.0300786896184105,0.003457945221919,0.0214170254997461,0.85462425543374,0,0,0,0,0,0,0,0,0,0,1
CAOV4,OvarianEpithelialTumor,0.119412888756295,0,0.0237832852005383,0.351337876751536,0.0261176463386369,0.918796892925957,0.0855749288104693,0.0596218818693731,0.54491186854112,0.320282300045869,0.256865487916377,0.0189439633800234,0.530860001363072,0.0929098322434043,1,0.447934648321135,0.692649850124457,0.506753078108656,0.0463182921351569,0.252058356017584,0.0079830152723321,0.924122951169279,0.795471067268704,0.0486124418385869,0.314671421283281,0.0295492271402923,0.152475634085869,0.566225658581685,0.916622953742678,0,0,0,0,0,0,0,0,0,0,0
CAPAN1,PancreaticAdenocarcinoma,-0.00198725421783571,0,0.791800786818108,0.106878869652195,0.0024968863382751,0.797600339773333,0.911600844129734,0.757845847839637,0.828685793400884,0.537225239477842,0.506627877599556,0.458280076569352,0.0156798296701061,0.37626237733041,0.975286386704108,0.206265484054065,0.763769938092444,0.945608912328269,0.758490118077346,0.488732470762733,0.852939473631728,0.281605253872871,0.842599441283715,0.234787912215489,0.32936449061285,0.489686482785032,0.686935413661387,0.397827422678669,0.195416411958271,0,0,0,0,0,0,1,0,0,0,1
CAS1,DiffuseGlioma,-0.632737552207702,OXPHOS_low,0.188387714191098,0.32309311855445,0.179986943631669,0.8622763707049,0.0970431936733004,0.275336923772014,0.431201525452579,0.482581600094598,0.0524704861075117,0.424184009940374,0.968791185649604,0.0345925610344033,0.136126396283475,0.0725763976360865,0.121679328514956,0.0732139408105981,0.732928645544675,0.146670507803516,0.918717062892031,0.0044526757886059,0.838999987696947,0.111900117098492,0.130596673041362,0.783448451425353,0.021743461206248,0.234915007488904,1,0,0,0,0,0,0,0,0,0,1,1
CCFSTTG1,DiffuseGlioma,-0.0346441925170533,0,0.0753914869923212,0.224859952896689,0.418369036835094,0.834711369214862,0.122165775155829,0.0800652587206822,0.866309555780918,0.913838212366238,0.325319698865574,0.0803423038635406,0.688130866079659,0.280601084810953,0.387808300786756,0.242272253200176,0.929475961366332,0.126788855300203,0.322475997037205,0.175547909228622,0.985504430569013,0.0100804076272891,0.841320448626921,0.179301499698203,0.0134481924045436,0.123536248108124,0.0587904093353185,0.936251126550551,0.99379597239204,0,0,0,0,0,0,0,0,0,0,0
CCK81,ColorectalAdenocarcinoma,-0.00191564760962031,0,0.235412862189623,0.0250879830752637,0.145667797230497,0.0486130857596025,0.249325981626414,0.294160931655103,0.326883810271276,0.934793322637352,0.0874319893092081,0.630334318853881,0.333057293060398,0.0706139571330937,0.153172688108559,0.116990350901896,0.0461974796210922,0.934605799929722,0.0380604672313534,0.11873775369028,0.372347754116538,0.129374743947877,0.180322611793152,0.193032854961825,0.189729127837814,0.0079994629520453,0.0047388118302681,0.551154801281685,0.517544106673535,0,0,0,1,0,1,0,0,1,0,1
CCLFPEDS0001T,RenalCellCarcinoma,0.258275053451691,OXPHOS_high,0.0248947670540815,0.566907947089996,0.161950201442284,0.911716681943185,0.0910105935311232,0.996230534209872,0.739858138056554,0.803441990358387,0.34026807971069,0.0588193905352801,0.312887818658096,0.0437981904049728,1,0.199414110184531,0.822888882832006,0.974278179490238,0.903994754340042,0.132119210686584,0.941009846552698,0.118105646036914,0.630122229509835,0.934866033286924,0.940726114117004,0.966938172809409,0.400546558882829,0.558849522829051,0.524412117407349,0,0,0,0,0,0,0,0,0,0,1
CFPAC1,PancreaticAdenocarcinoma,-0.501098929634937,OXPHOS_low,0.982980492415608,0.067612167233959,0.0003809868257434,0.198116205901291,0.482654205946631,0.618764317856496,0.884360469076241,0.711775317759828,0.869639047716118,0.985346122376067,0.943831351229811,0.162633911285825,0.999068722028606,0.276489815101814,0.665199681518888,0.596167752404255,0.832462966576979,0.30964973744063,0.932369750755788,0.974369227807547,0.784832201827259,0.280973959750198,0.618144530927647,0.668387052531247,0.801996240982685,0.722970571309538,0.512466626698412,0,0,0,0,0,0,1,0,0,0,0
CHAGOK1,Non-SmallCellLungCancer,-0.284084228396141,OXPHOS_low,0.025112252983628,0.419844000708481,0.201910210263658,0.376823431071203,0.937574733391625,0.833409212910503,0.426670558581475,0.304502082618343,0.216465611655524,0.959298274673502,0.109040579310374,0.102473091746504,0.387016363952497,0.362727148996472,0.256010775456964,0.26568813357757,0.429174414444973,0.0131697137029304,0.0652693949425016,0.0882372403294623,0.0357524914869648,0.15069889851802,0.431576436053988,0.0340339778506919,0.0427638541504235,0.261735322481602,0.40621689011424,0,0,0,0,0,0,0,0,0,0,1
